FID,Id,X,y,longitud,latitud
1258,0,621027.0000000,9773800.0000000,-79.9116974,-2.0460801
1259,0,621028.0000000,9773800.0000000,-79.9116974,-2.0460801
1260,0,621029.0000000,9773800.0000000,-79.9116974,-2.0460801
1261,0,621030.0000000,9773800.0000000,-79.9116974,-2.0460801
1262,0,621031.0000000,9773800.0000000,-79.9116974,-2.0460801
1263,0,621032.0000000,9773800.0000000,-79.9116974,-2.0460801
1264,0,621033.0000000,9773800.0000000,-79.9116974,-2.0460801
1265,0,621034.0000000,9773800.0000000,-79.9116974,-2.0460801
1266,0,621035.0000000,9773800.0000000,-79.9116974,-2.0460801
1267,0,621036.0000000,9773800.0000000,-79.9116974,-2.0460801
1268,0,621016.0000000,9773810.0000000,-79.9117966,-2.0460701
1269,0,621017.0000000,9773810.0000000,-79.9117966,-2.0460701
1270,0,621018.0000000,9773810.0000000,-79.9117966,-2.0460701
1271,0,621019.0000000,9773810.0000000,-79.9117966,-2.0460701
1272,0,621020.0000000,9773810.0000000,-79.9117966,-2.0460701
1273,0,621021.0000000,9773810.0000000,-79.9117966,-2.0460701
1274,0,621022.0000000,9773810.0000000,-79.9117966,-2.0460701
1275,0,621023.0000000,9773810.0000000,-79.9117966,-2.0460701
1276,0,621024.0000000,9773810.0000000,-79.9117966,-2.0460701
1277,0,621025.0000000,9773810.0000000,-79.9117966,-2.0460701
1278,0,621026.0000000,9773810.0000000,-79.9116974,-2.0460701
1279,0,621027.0000000,9773810.0000000,-79.9116974,-2.0460701
1280,0,621028.0000000,9773810.0000000,-79.9116974,-2.0460701
1281,0,621029.0000000,9773810.0000000,-79.9116974,-2.0460701
1282,0,621030.0000000,9773810.0000000,-79.9116974,-2.0460701
1283,0,621031.0000000,9773810.0000000,-79.9116974,-2.0460701
1284,0,621032.0000000,9773810.0000000,-79.9116974,-2.0460701
1285,0,621033.0000000,9773810.0000000,-79.9116974,-2.0460701
1286,0,621034.0000000,9773810.0000000,-79.9116974,-2.0460701
1287,0,621035.0000000,9773810.0000000,-79.9116974,-2.0460701
1288,0,621036.0000000,9773810.0000000,-79.9116974,-2.0460701
1289,0,621016.0000000,9773810.0000000,-79.9117966,-2.0460701
1290,0,621017.0000000,9773810.0000000,-79.9117966,-2.0460701
1291,0,621018.0000000,9773810.0000000,-79.9117966,-2.0460701
1292,0,621019.0000000,9773810.0000000,-79.9117966,-2.0460701
1293,0,621020.0000000,9773810.0000000,-79.9117966,-2.0460701
1294,0,621021.0000000,9773810.0000000,-79.9117966,-2.0460701
1295,0,621022.0000000,9773810.0000000,-79.9117966,-2.0460701
1296,0,621023.0000000,9773810.0000000,-79.9117966,-2.0460701
1297,0,621024.0000000,9773810.0000000,-79.9117966,-2.0460701
1298,0,621025.0000000,9773810.0000000,-79.9117966,-2.0460701
1299,0,621026.0000000,9773810.0000000,-79.9116974,-2.0460701
1300,0,621027.0000000,9773810.0000000,-79.9116974,-2.0460701
1301,0,621028.0000000,9773810.0000000,-79.9116974,-2.0460701
1302,0,621029.0000000,9773810.0000000,-79.9116974,-2.0460701
1303,0,621030.0000000,9773810.0000000,-79.9116974,-2.0460701
1304,0,621031.0000000,9773810.0000000,-79.9116974,-2.0460701
1305,0,621032.0000000,9773810.0000000,-79.9116974,-2.0460701
1306,0,621033.0000000,9773810.0000000,-79.9116974,-2.0460701
1307,0,621034.0000000,9773810.0000000,-79.9116974,-2.0460701
1308,0,621035.0000000,9773810.0000000,-79.9116974,-2.0460701
1309,0,621036.0000000,9773810.0000000,-79.9116974,-2.0460701
1310,0,621016.0000000,9773810.0000000,-79.9117966,-2.0460601
1311,0,621017.0000000,9773810.0000000,-79.9117966,-2.0460601
1312,0,621018.0000000,9773810.0000000,-79.9117966,-2.0460601
1313,0,621019.0000000,9773810.0000000,-79.9117966,-2.0460601
1314,0,621020.0000000,9773810.0000000,-79.9117966,-2.0460601
1315,0,621021.0000000,9773810.0000000,-79.9117966,-2.0460601
1316,0,621022.0000000,9773810.0000000,-79.9117966,-2.0460601
1317,0,621023.0000000,9773810.0000000,-79.9117966,-2.0460601
1318,0,621024.0000000,9773810.0000000,-79.9117966,-2.0460601
1319,0,621025.0000000,9773810.0000000,-79.9117966,-2.0460601
1320,0,621026.0000000,9773810.0000000,-79.9116974,-2.0460601
1321,0,621027.0000000,9773810.0000000,-79.9116974,-2.0460601
1322,0,621028.0000000,9773810.0000000,-79.9116974,-2.0460601
1323,0,621029.0000000,9773810.0000000,-79.9116974,-2.0460601
1324,0,621030.0000000,9773810.0000000,-79.9116974,-2.0460601
1325,0,621031.0000000,9773810.0000000,-79.9116974,-2.0460601
1326,0,621032.0000000,9773810.0000000,-79.9116974,-2.0460601
1327,0,621033.0000000,9773810.0000000,-79.9116974,-2.0460601
1328,0,621034.0000000,9773810.0000000,-79.9116974,-2.0460601
1329,0,621035.0000000,9773810.0000000,-79.9116974,-2.0460601
1330,0,621036.0000000,9773810.0000000,-79.9116974,-2.0460601
1331,0,621016.0000000,9773810.0000000,-79.9117966,-2.0460501
1332,0,621017.0000000,9773810.0000000,-79.9117966,-2.0460501
1333,0,621018.0000000,9773810.0000000,-79.9117966,-2.0460501
1334,0,621019.0000000,9773810.0000000,-79.9117966,-2.0460501
1335,0,621020.0000000,9773810.0000000,-79.9117966,-2.0460501
1336,0,621021.0000000,9773810.0000000,-79.9117966,-2.0460501
1337,0,621022.0000000,9773810.0000000,-79.9117966,-2.0460501
1338,0,621023.0000000,9773810.0000000,-79.9117966,-2.0460501
1339,0,621024.0000000,9773810.0000000,-79.9117966,-2.0460501
1340,0,621025.0000000,9773810.0000000,-79.9117966,-2.0460501
1341,0,621026.0000000,9773810.0000000,-79.9116974,-2.0460501
1342,0,621027.0000000,9773810.0000000,-79.9116974,-2.0460501
1343,0,621028.0000000,9773810.0000000,-79.9116974,-2.0460501
1344,0,621029.0000000,9773810.0000000,-79.9116974,-2.0460501
1345,0,621030.0000000,9773810.0000000,-79.9116974,-2.0460501
1346,0,621031.0000000,9773810.0000000,-79.9116974,-2.0460501
1347,0,621032.0000000,9773810.0000000,-79.9116974,-2.0460501
1348,0,621033.0000000,9773810.0000000,-79.9116974,-2.0460501
1349,0,621034.0000000,9773810.0000000,-79.9116974,-2.0460501
1350,0,621035.0000000,9773810.0000000,-79.9116974,-2.0460501
1351,0,621036.0000000,9773810.0000000,-79.9116974,-2.0460501
1352,0,621016.0000000,9773810.0000000,-79.9117966,-2.0460401
1353,0,621017.0000000,9773810.0000000,-79.9117966,-2.0460401
1354,0,621018.0000000,9773810.0000000,-79.9117966,-2.0460401
1355,0,621019.0000000,9773810.0000000,-79.9117966,-2.0460401
1356,0,621020.0000000,9773810.0000000,-79.9117966,-2.0460401
1357,0,621021.0000000,9773810.0000000,-79.9117966,-2.0460401
1358,0,621022.0000000,9773810.0000000,-79.9117966,-2.0460401
1359,0,621023.0000000,9773810.0000000,-79.9117966,-2.0460401
1360,0,621024.0000000,9773810.0000000,-79.9117966,-2.0460401
1361,0,621025.0000000,9773810.0000000,-79.9117966,-2.0460401
1362,0,621026.0000000,9773810.0000000,-79.9116974,-2.0460401
1363,0,621027.0000000,9773810.0000000,-79.9116974,-2.0460401
1364,0,621028.0000000,9773810.0000000,-79.9116974,-2.0460401
1365,0,621029.0000000,9773810.0000000,-79.9116974,-2.0460401
1366,0,621030.0000000,9773810.0000000,-79.9116974,-2.0460401
1367,0,621031.0000000,9773810.0000000,-79.9116974,-2.0460401
1368,0,621032.0000000,9773810.0000000,-79.9116974,-2.0460401
1369,0,621033.0000000,9773810.0000000,-79.9116974,-2.0460401
1370,0,621034.0000000,9773810.0000000,-79.9116974,-2.0460401
1371,0,621035.0000000,9773810.0000000,-79.9116974,-2.0460401
1372,0,621036.0000000,9773810.0000000,-79.9116974,-2.0460401
1373,0,621016.0000000,9773810.0000000,-79.9117966,-2.0460300
1374,0,621017.0000000,9773810.0000000,-79.9117966,-2.0460300
1375,0,621018.0000000,9773810.0000000,-79.9117966,-2.0460300
1376,0,621019.0000000,9773810.0000000,-79.9117966,-2.0460300
1377,0,621020.0000000,9773810.0000000,-79.9117966,-2.0460300
1378,0,621021.0000000,9773810.0000000,-79.9117966,-2.0460300
1379,0,621022.0000000,9773810.0000000,-79.9117966,-2.0460300
1380,0,621023.0000000,9773810.0000000,-79.9117966,-2.0460300
1381,0,621024.0000000,9773810.0000000,-79.9117966,-2.0460300
1382,0,621025.0000000,9773810.0000000,-79.9117966,-2.0460300
1383,0,621026.0000000,9773810.0000000,-79.9116974,-2.0460300
1384,0,621027.0000000,9773810.0000000,-79.9116974,-2.0460300
1385,0,621028.0000000,9773810.0000000,-79.9116974,-2.0460300
1386,0,621029.0000000,9773810.0000000,-79.9116974,-2.0460300
1387,0,621030.0000000,9773810.0000000,-79.9116974,-2.0460300
1388,0,621031.0000000,9773810.0000000,-79.9116974,-2.0460300
1389,0,621032.0000000,9773810.0000000,-79.9116974,-2.0460300
1390,0,621033.0000000,9773810.0000000,-79.9116974,-2.0460300
1391,0,621034.0000000,9773810.0000000,-79.9116974,-2.0460300
1392,0,621035.0000000,9773810.0000000,-79.9116974,-2.0460300
1393,0,621036.0000000,9773810.0000000,-79.9116974,-2.0460300
1394,0,621016.0000000,9773810.0000000,-79.9117966,-2.0460200
1395,0,621017.0000000,9773810.0000000,-79.9117966,-2.0460200
1396,0,621018.0000000,9773810.0000000,-79.9117966,-2.0460200
1397,0,621019.0000000,9773810.0000000,-79.9117966,-2.0460200
1398,0,621020.0000000,9773810.0000000,-79.9117966,-2.0460200
1399,0,621021.0000000,9773810.0000000,-79.9117966,-2.0460200
1400,0,621022.0000000,9773810.0000000,-79.9117966,-2.0460200
1401,0,621023.0000000,9773810.0000000,-79.9117966,-2.0460200
1402,0,621024.0000000,9773810.0000000,-79.9117966,-2.0460200
1403,0,621025.0000000,9773810.0000000,-79.9117966,-2.0460200
1404,0,621026.0000000,9773810.0000000,-79.9116974,-2.0460200
1405,0,621027.0000000,9773810.0000000,-79.9116974,-2.0460200
1406,0,621028.0000000,9773810.0000000,-79.9116974,-2.0460200
1407,0,621029.0000000,9773810.0000000,-79.9116974,-2.0460200
1408,0,621030.0000000,9773810.0000000,-79.9116974,-2.0460200
1409,0,621031.0000000,9773810.0000000,-79.9116974,-2.0460200
1410,0,621032.0000000,9773810.0000000,-79.9116974,-2.0460200
1411,0,621033.0000000,9773810.0000000,-79.9116974,-2.0460200
1412,0,621034.0000000,9773810.0000000,-79.9116974,-2.0460200
1413,0,621035.0000000,9773810.0000000,-79.9116974,-2.0460200
1414,0,621036.0000000,9773810.0000000,-79.9116974,-2.0460200
1415,0,621016.0000000,9773810.0000000,-79.9117966,-2.0460100
1416,0,621017.0000000,9773810.0000000,-79.9117966,-2.0460100
1417,0,621018.0000000,9773810.0000000,-79.9117966,-2.0460100
1418,0,621019.0000000,9773810.0000000,-79.9117966,-2.0460100
1419,0,621020.0000000,9773810.0000000,-79.9117966,-2.0460100
1420,0,621021.0000000,9773810.0000000,-79.9117966,-2.0460100
1421,0,621022.0000000,9773810.0000000,-79.9117966,-2.0460100
1422,0,621023.0000000,9773810.0000000,-79.9117966,-2.0460100
1423,0,621024.0000000,9773810.0000000,-79.9117966,-2.0460100
1424,0,621025.0000000,9773810.0000000,-79.9117966,-2.0460100
1425,0,621026.0000000,9773810.0000000,-79.9116974,-2.0460100
1426,0,621027.0000000,9773810.0000000,-79.9116974,-2.0460100
1427,0,621028.0000000,9773810.0000000,-79.9116974,-2.0460100
1428,0,621029.0000000,9773810.0000000,-79.9116974,-2.0460100
1429,0,621030.0000000,9773810.0000000,-79.9116974,-2.0460100
1430,0,621031.0000000,9773810.0000000,-79.9116974,-2.0460100
1431,0,621032.0000000,9773810.0000000,-79.9116974,-2.0460100
1432,0,621033.0000000,9773810.0000000,-79.9116974,-2.0460100
1433,0,621034.0000000,9773810.0000000,-79.9116974,-2.0460100
1434,0,621035.0000000,9773810.0000000,-79.9116974,-2.0460100
1435,0,621036.0000000,9773810.0000000,-79.9116974,-2.0460100
1436,0,621016.0000000,9773810.0000000,-79.9117966,-2.0460000
1437,0,621017.0000000,9773810.0000000,-79.9117966,-2.0460000
1438,0,621018.0000000,9773810.0000000,-79.9117966,-2.0460000
1439,0,621019.0000000,9773810.0000000,-79.9117966,-2.0460000
1440,0,621020.0000000,9773810.0000000,-79.9117966,-2.0460000
1441,0,621021.0000000,9773810.0000000,-79.9117966,-2.0460000
1442,0,621022.0000000,9773810.0000000,-79.9117966,-2.0460000
1443,0,621023.0000000,9773810.0000000,-79.9117966,-2.0460000
1444,0,621024.0000000,9773810.0000000,-79.9117966,-2.0460000
1445,0,621025.0000000,9773810.0000000,-79.9117966,-2.0460000
1446,0,621026.0000000,9773810.0000000,-79.9116974,-2.0460000
1447,0,621027.0000000,9773810.0000000,-79.9116974,-2.0460000
1448,0,621028.0000000,9773810.0000000,-79.9116974,-2.0460000
1449,0,621029.0000000,9773810.0000000,-79.9116974,-2.0460000
1450,0,621030.0000000,9773810.0000000,-79.9116974,-2.0460000
1451,0,621031.0000000,9773810.0000000,-79.9116974,-2.0460000
1452,0,621032.0000000,9773810.0000000,-79.9116974,-2.0460000
1453,0,621033.0000000,9773810.0000000,-79.9116974,-2.0460000
1454,0,621034.0000000,9773810.0000000,-79.9116974,-2.0460000
1455,0,621035.0000000,9773810.0000000,-79.9116974,-2.0460000
1456,0,621036.0000000,9773810.0000000,-79.9116974,-2.0460000
1457,0,621016.0000000,9773810.0000000,-79.9117966,-2.0459900
1458,0,621017.0000000,9773810.0000000,-79.9117966,-2.0459900
1459,0,621018.0000000,9773810.0000000,-79.9117966,-2.0459900
1460,0,621019.0000000,9773810.0000000,-79.9117966,-2.0459900
1461,0,621020.0000000,9773810.0000000,-79.9117966,-2.0459900
1462,0,621021.0000000,9773810.0000000,-79.9117966,-2.0459900
1463,0,621022.0000000,9773810.0000000,-79.9117966,-2.0459900
1464,0,621023.0000000,9773810.0000000,-79.9117966,-2.0459900
1465,0,621024.0000000,9773810.0000000,-79.9117966,-2.0459900
1466,0,621025.0000000,9773810.0000000,-79.9117966,-2.0459900
1467,0,621026.0000000,9773810.0000000,-79.9116974,-2.0459900
1468,0,621027.0000000,9773810.0000000,-79.9116974,-2.0459900
1469,0,621028.0000000,9773810.0000000,-79.9116974,-2.0459900
1470,0,621029.0000000,9773810.0000000,-79.9116974,-2.0459900
1471,0,621030.0000000,9773810.0000000,-79.9116974,-2.0459900
1472,0,621031.0000000,9773810.0000000,-79.9116974,-2.0459900
1473,0,621032.0000000,9773810.0000000,-79.9116974,-2.0459900
1474,0,621033.0000000,9773810.0000000,-79.9116974,-2.0459900
1475,0,621034.0000000,9773810.0000000,-79.9116974,-2.0459900
1476,0,621035.0000000,9773810.0000000,-79.9116974,-2.0459900
1477,0,621036.0000000,9773810.0000000,-79.9116974,-2.0459900
1478,0,621016.0000000,9773820.0000000,-79.9117966,-2.0459800
1479,0,621017.0000000,9773820.0000000,-79.9117966,-2.0459800
1480,0,621018.0000000,9773820.0000000,-79.9117966,-2.0459800
1481,0,621019.0000000,9773820.0000000,-79.9117966,-2.0459800
1482,0,621020.0000000,9773820.0000000,-79.9117966,-2.0459800
1483,0,621021.0000000,9773820.0000000,-79.9117966,-2.0459800
1484,0,621022.0000000,9773820.0000000,-79.9117966,-2.0459800
1485,0,621023.0000000,9773820.0000000,-79.9117966,-2.0459800
1486,0,621024.0000000,9773820.0000000,-79.9117966,-2.0459800
1487,0,621025.0000000,9773820.0000000,-79.9117966,-2.0459800
1488,0,621026.0000000,9773820.0000000,-79.9116974,-2.0459800
1489,0,621027.0000000,9773820.0000000,-79.9116974,-2.0459800
1490,0,621028.0000000,9773820.0000000,-79.9116974,-2.0459800
1491,0,621029.0000000,9773820.0000000,-79.9116974,-2.0459800
1492,0,621030.0000000,9773820.0000000,-79.9116974,-2.0459800
1493,0,621031.0000000,9773820.0000000,-79.9116974,-2.0459800
1494,0,621032.0000000,9773820.0000000,-79.9116974,-2.0459800
1495,0,621033.0000000,9773820.0000000,-79.9116974,-2.0459800
1496,0,621034.0000000,9773820.0000000,-79.9116974,-2.0459800
1497,0,621035.0000000,9773820.0000000,-79.9116974,-2.0459800
1498,0,621036.0000000,9773820.0000000,-79.9116974,-2.0459800
1499,0,621016.0000000,9773820.0000000,-79.9117966,-2.0459700
1500,0,621017.0000000,9773820.0000000,-79.9117966,-2.0459700
1501,0,621018.0000000,9773820.0000000,-79.9117966,-2.0459700
1502,0,621019.0000000,9773820.0000000,-79.9117966,-2.0459700
1503,0,621020.0000000,9773820.0000000,-79.9117966,-2.0459700
1504,0,621021.0000000,9773820.0000000,-79.9117966,-2.0459700
1505,0,621022.0000000,9773820.0000000,-79.9117966,-2.0459700
1506,0,621023.0000000,9773820.0000000,-79.9117966,-2.0459700
1507,0,621024.0000000,9773820.0000000,-79.9117966,-2.0459700
1508,0,621025.0000000,9773820.0000000,-79.9117966,-2.0459700
1509,0,621026.0000000,9773820.0000000,-79.9116974,-2.0459700
1510,0,621027.0000000,9773820.0000000,-79.9116974,-2.0459700
1511,0,621028.0000000,9773820.0000000,-79.9116974,-2.0459700
1512,0,621029.0000000,9773820.0000000,-79.9116974,-2.0459700
1513,0,621030.0000000,9773820.0000000,-79.9116974,-2.0459700
1514,0,621031.0000000,9773820.0000000,-79.9116974,-2.0459700
1515,0,621032.0000000,9773820.0000000,-79.9116974,-2.0459700
1516,0,621033.0000000,9773820.0000000,-79.9116974,-2.0459700
1517,0,621034.0000000,9773820.0000000,-79.9116974,-2.0459700
1518,0,621035.0000000,9773820.0000000,-79.9116974,-2.0459700
1519,0,621036.0000000,9773820.0000000,-79.9116974,-2.0459700
1520,0,621016.0000000,9773820.0000000,-79.9117966,-2.0459700
1521,0,621017.0000000,9773820.0000000,-79.9117966,-2.0459700
1522,0,621018.0000000,9773820.0000000,-79.9117966,-2.0459700
1523,0,621019.0000000,9773820.0000000,-79.9117966,-2.0459700
1524,0,621020.0000000,9773820.0000000,-79.9117966,-2.0459700
1525,0,621021.0000000,9773820.0000000,-79.9117966,-2.0459700
1526,0,621022.0000000,9773820.0000000,-79.9117966,-2.0459700
1527,0,621023.0000000,9773820.0000000,-79.9117966,-2.0459700
1528,0,621024.0000000,9773820.0000000,-79.9117966,-2.0459700
1529,0,621025.0000000,9773820.0000000,-79.9117966,-2.0459700
1530,0,621026.0000000,9773820.0000000,-79.9116974,-2.0459700
1531,0,621027.0000000,9773820.0000000,-79.9116974,-2.0459700
1532,0,621028.0000000,9773820.0000000,-79.9116974,-2.0459700
1533,0,621029.0000000,9773820.0000000,-79.9116974,-2.0459700
1534,0,621030.0000000,9773820.0000000,-79.9116974,-2.0459700
1535,0,621031.0000000,9773820.0000000,-79.9116974,-2.0459700
1536,0,621032.0000000,9773820.0000000,-79.9116974,-2.0459700
1537,0,621033.0000000,9773820.0000000,-79.9116974,-2.0459700
1538,0,621034.0000000,9773820.0000000,-79.9116974,-2.0459700
1539,0,621035.0000000,9773820.0000000,-79.9116974,-2.0459700
1540,0,621036.0000000,9773820.0000000,-79.9116974,-2.0459700
1541,0,621016.0000000,9773820.0000000,-79.9117966,-2.0459599
1542,0,621017.0000000,9773820.0000000,-79.9117966,-2.0459599
1543,0,621018.0000000,9773820.0000000,-79.9117966,-2.0459599
1544,0,621019.0000000,9773820.0000000,-79.9117966,-2.0459599
1545,0,621020.0000000,9773820.0000000,-79.9117966,-2.0459599
1546,0,621021.0000000,9773820.0000000,-79.9117966,-2.0459599
1547,0,621022.0000000,9773820.0000000,-79.9117966,-2.0459599
1548,0,621023.0000000,9773820.0000000,-79.9117966,-2.0459599
1549,0,621024.0000000,9773820.0000000,-79.9117966,-2.0459599
1550,0,621025.0000000,9773820.0000000,-79.9117966,-2.0459599
1551,0,621026.0000000,9773820.0000000,-79.9116974,-2.0459599
1552,0,621027.0000000,9773820.0000000,-79.9116974,-2.0459599
1553,0,621028.0000000,9773820.0000000,-79.9116974,-2.0459599
1554,0,621029.0000000,9773820.0000000,-79.9116974,-2.0459599
1555,0,621030.0000000,9773820.0000000,-79.9116974,-2.0459599
1556,0,621031.0000000,9773820.0000000,-79.9116974,-2.0459599
1557,0,621032.0000000,9773820.0000000,-79.9116974,-2.0459599
1558,0,621033.0000000,9773820.0000000,-79.9116974,-2.0459599
1559,0,621034.0000000,9773820.0000000,-79.9116974,-2.0459599
1560,0,621035.0000000,9773820.0000000,-79.9116974,-2.0459599
1561,0,621036.0000000,9773820.0000000,-79.9116974,-2.0459599
1562,0,621016.0000000,9773820.0000000,-79.9117966,-2.0459499
1563,0,621017.0000000,9773820.0000000,-79.9117966,-2.0459499
1564,0,621018.0000000,9773820.0000000,-79.9117966,-2.0459499
1565,0,621019.0000000,9773820.0000000,-79.9117966,-2.0459499
1566,0,621020.0000000,9773820.0000000,-79.9117966,-2.0459499
1567,0,621021.0000000,9773820.0000000,-79.9117966,-2.0459499
1568,0,621022.0000000,9773820.0000000,-79.9117966,-2.0459499
1569,0,621023.0000000,9773820.0000000,-79.9117966,-2.0459499
1570,0,621024.0000000,9773820.0000000,-79.9117966,-2.0459499
1571,0,621025.0000000,9773820.0000000,-79.9117966,-2.0459499
1572,0,621026.0000000,9773820.0000000,-79.9116974,-2.0459499
1573,0,621027.0000000,9773820.0000000,-79.9116974,-2.0459499
1574,0,621028.0000000,9773820.0000000,-79.9116974,-2.0459499
1575,0,621029.0000000,9773820.0000000,-79.9116974,-2.0459499
1576,0,621030.0000000,9773820.0000000,-79.9116974,-2.0459499
1577,0,621031.0000000,9773820.0000000,-79.9116974,-2.0459499
1578,0,621032.0000000,9773820.0000000,-79.9116974,-2.0459499
1579,0,621033.0000000,9773820.0000000,-79.9116974,-2.0459499
1580,0,621034.0000000,9773820.0000000,-79.9116974,-2.0459499
1581,0,621035.0000000,9773820.0000000,-79.9116974,-2.0459499
1582,0,621036.0000000,9773820.0000000,-79.9116974,-2.0459499
1583,0,621016.0000000,9773820.0000000,-79.9117966,-2.0459399
1584,0,621017.0000000,9773820.0000000,-79.9117966,-2.0459399
1585,0,621018.0000000,9773820.0000000,-79.9117966,-2.0459399
1586,0,621019.0000000,9773820.0000000,-79.9117966,-2.0459399
1587,0,621020.0000000,9773820.0000000,-79.9117966,-2.0459399
1588,0,621021.0000000,9773820.0000000,-79.9117966,-2.0459399
1589,0,621022.0000000,9773820.0000000,-79.9117966,-2.0459399
1590,0,621023.0000000,9773820.0000000,-79.9117966,-2.0459399
1591,0,621024.0000000,9773820.0000000,-79.9117966,-2.0459399
1592,0,621025.0000000,9773820.0000000,-79.9117966,-2.0459399
1593,0,621026.0000000,9773820.0000000,-79.9116974,-2.0459399
1594,0,621027.0000000,9773820.0000000,-79.9116974,-2.0459399
1595,0,621028.0000000,9773820.0000000,-79.9116974,-2.0459399
1596,0,621029.0000000,9773820.0000000,-79.9116974,-2.0459399
1597,0,621030.0000000,9773820.0000000,-79.9116974,-2.0459399
1598,0,621031.0000000,9773820.0000000,-79.9116974,-2.0459399
1599,0,621032.0000000,9773820.0000000,-79.9116974,-2.0459399
1600,0,621033.0000000,9773820.0000000,-79.9116974,-2.0459399
1601,0,621034.0000000,9773820.0000000,-79.9116974,-2.0459399
1602,0,621035.0000000,9773820.0000000,-79.9116974,-2.0459399
1603,0,621036.0000000,9773820.0000000,-79.9116974,-2.0459399
1604,0,621016.0000000,9773820.0000000,-79.9117966,-2.0459299
1605,0,621017.0000000,9773820.0000000,-79.9117966,-2.0459299
1606,0,621018.0000000,9773820.0000000,-79.9117966,-2.0459299
1607,0,621019.0000000,9773820.0000000,-79.9117966,-2.0459299
1608,0,621020.0000000,9773820.0000000,-79.9117966,-2.0459299
1609,0,621021.0000000,9773820.0000000,-79.9117966,-2.0459299
1610,0,621022.0000000,9773820.0000000,-79.9117966,-2.0459299
1611,0,621023.0000000,9773820.0000000,-79.9117966,-2.0459299
1612,0,621024.0000000,9773820.0000000,-79.9117966,-2.0459299
1613,0,621025.0000000,9773820.0000000,-79.9117966,-2.0459299
1614,0,621026.0000000,9773820.0000000,-79.9116974,-2.0459299
1615,0,621027.0000000,9773820.0000000,-79.9116974,-2.0459299
1616,0,621028.0000000,9773820.0000000,-79.9116974,-2.0459299
1617,0,621029.0000000,9773820.0000000,-79.9116974,-2.0459299
1618,0,621030.0000000,9773820.0000000,-79.9116974,-2.0459299
1619,0,621031.0000000,9773820.0000000,-79.9116974,-2.0459299
1620,0,621032.0000000,9773820.0000000,-79.9116974,-2.0459299
1621,0,621033.0000000,9773820.0000000,-79.9116974,-2.0459299
1622,0,621034.0000000,9773820.0000000,-79.9116974,-2.0459299
1623,0,621035.0000000,9773820.0000000,-79.9116974,-2.0459299
1624,0,621036.0000000,9773820.0000000,-79.9116974,-2.0459299
1625,0,621016.0000000,9773820.0000000,-79.9117966,-2.0459199
1626,0,621017.0000000,9773820.0000000,-79.9117966,-2.0459199
1627,0,621018.0000000,9773820.0000000,-79.9117966,-2.0459199
1628,0,621019.0000000,9773820.0000000,-79.9117966,-2.0459199
1629,0,621020.0000000,9773820.0000000,-79.9117966,-2.0459199
1630,0,621021.0000000,9773820.0000000,-79.9117966,-2.0459199
1631,0,621022.0000000,9773820.0000000,-79.9117966,-2.0459199
1632,0,621023.0000000,9773820.0000000,-79.9117966,-2.0459199
1633,0,621024.0000000,9773820.0000000,-79.9117966,-2.0459199
1634,0,621025.0000000,9773820.0000000,-79.9117966,-2.0459199
1635,0,621026.0000000,9773820.0000000,-79.9116974,-2.0459199
1636,0,621027.0000000,9773820.0000000,-79.9116974,-2.0459199
1637,0,621028.0000000,9773820.0000000,-79.9116974,-2.0459199
1638,0,621029.0000000,9773820.0000000,-79.9116974,-2.0459199
1639,0,621030.0000000,9773820.0000000,-79.9116974,-2.0459199
1640,0,621031.0000000,9773820.0000000,-79.9116974,-2.0459199
1641,0,621032.0000000,9773820.0000000,-79.9116974,-2.0459199
1642,0,621033.0000000,9773820.0000000,-79.9116974,-2.0459199
1643,0,621034.0000000,9773820.0000000,-79.9116974,-2.0459199
1644,0,621035.0000000,9773820.0000000,-79.9116974,-2.0459199
1645,0,621036.0000000,9773820.0000000,-79.9116974,-2.0459199
1646,0,621016.0000000,9773820.0000000,-79.9117966,-2.0459099
1647,0,621017.0000000,9773820.0000000,-79.9117966,-2.0459099
1648,0,621018.0000000,9773820.0000000,-79.9117966,-2.0459099
1649,0,621019.0000000,9773820.0000000,-79.9117966,-2.0459099
1650,0,621020.0000000,9773820.0000000,-79.9117966,-2.0459099
1651,0,621021.0000000,9773820.0000000,-79.9117966,-2.0459099
1652,0,621022.0000000,9773820.0000000,-79.9117966,-2.0459099
1653,0,621023.0000000,9773820.0000000,-79.9117966,-2.0459099
1654,0,621024.0000000,9773820.0000000,-79.9117966,-2.0459099
1655,0,621025.0000000,9773820.0000000,-79.9117966,-2.0459099
1656,0,621026.0000000,9773820.0000000,-79.9116974,-2.0459099
1657,0,621027.0000000,9773820.0000000,-79.9116974,-2.0459099
1658,0,621028.0000000,9773820.0000000,-79.9116974,-2.0459099
1659,0,621029.0000000,9773820.0000000,-79.9116974,-2.0459099
1660,0,621030.0000000,9773820.0000000,-79.9116974,-2.0459099
1661,0,621031.0000000,9773820.0000000,-79.9116974,-2.0459099
1662,0,621032.0000000,9773820.0000000,-79.9116974,-2.0459099
1663,0,621033.0000000,9773820.0000000,-79.9116974,-2.0459099
1664,0,621034.0000000,9773820.0000000,-79.9116974,-2.0459099
1665,0,621035.0000000,9773820.0000000,-79.9116974,-2.0459099
1666,0,621036.0000000,9773820.0000000,-79.9116974,-2.0459099
1667,0,621016.0000000,9773820.0000000,-79.9117966,-2.0459001
1668,0,621017.0000000,9773820.0000000,-79.9117966,-2.0459001
